reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_name
1e216c1d-96e3-4546-adc1-32137a35595f,KrisAlex,https://play-lh.googleusercontent.com/a-/ALV-UjV_VKhnzQKR-IEAcl0c2cI9j3Y8tjqPcS4kgiLxWwwRYS2jT1xV,"Really intelligent AI who is really helpful, useful, and rhe app - fast, stable, reliable, not loaded with boatware, not just another shovelware. I use Claude to practice my english, and itnworks great for me. Good work people! keep going this direction! keep the good work!",5,0,1.260202.27,2026-02-03 20:01:40,,,1.260202.27,Claude
d9fd2aea-f7d0-4b65-904f-35cd6221913c,Personal Lap,https://play-lh.googleusercontent.com/a-/ALV-UjXnsb6M4OhBoe4j7r17Z8H9Ttjc1FzqQNHqQXdmiO4EVgyz7Pk,Almost the best,5,0,1.260202.27,2026-02-03 19:49:30,,,1.260202.27,Claude
ed6b54df-6c86-4d9f-95ea-d3bce65283f6,JAZA ELIMU AI MAISHA YOTE,https://play-lh.googleusercontent.com/a/ACg8ocKqoG2Ca-k21ogAPzuNJNWSruAknOw6rNV862hEzjIxc0tzYQ=mo,Hatuna budi kushukuru muwezesha wa fadhila hii ya uelewa na urahisisho wa kuviendea vipengele vyetu vya maisha by,5,0,1.260202.27,2026-02-03 19:22:31,,,1.260202.27,Claude
12847cf6-918b-4218-8850-da796fb11cc0,Troz Gaming,https://play-lh.googleusercontent.com/a/ACg8ocISgmjSxK7ZYRpWGbqRrj2jroyThb4-XL3BOzdZActbfToXbw=mo,best explanations,4,0,1.260202.27,2026-02-03 19:15:20,,,1.260202.27,Claude
dfffad80-3284-46d6-9be1-195d5cfe812a,Joshua Killion,https://play-lh.googleusercontent.com/a/ACg8ocJeIHm3-SM8Jx-D5CzBhitYjqVDrGMlW0Y5qfUHzjIN8wHizA=mo,fav ai by far!,5,0,1.260126.27,2026-02-03 18:03:29,,,1.260126.27,Claude
e734db20-1d4f-4edf-89de-8ea4bcf0915b,Diego Torres,https://play-lh.googleusercontent.com/a-/ALV-UjWnpgj2uX77VMeCqjVFvpOfZpwFSe0PNJSIUJXfs0Y1gDD2Kcc,"Your Audio recording software/feature keeps failing, see Whatsapp for prime/competitive example.",3,0,1.260202.27,2026-02-03 17:55:13,,,1.260202.27,Claude
d2968b43-9fa3-4121-bd03-3abb71f0ceb2,Khristi Snelling,https://play-lh.googleusercontent.com/a-/ALV-UjXSZKpCRHePTDUqr2blVl1kFAgGOKl6oGGvkcaSIsC3_WaSxlMUOw,My favorite AI program as a teacher!,5,0,1.260126.27,2026-02-03 17:55:12,,,1.260126.27,Claude
52791a43-7f4e-4939-9157-16ff711ffa38,Bernhard Suppan,https://play-lh.googleusercontent.com/a-/ALV-UjWk_JVDyaltR85atkWElASUYpfbpQ_IiTzIB8Di1OxgDlYXgCz5Lg,the best model with personality,5,0,1.260126.27,2026-02-03 17:41:51,,,1.260126.27,Claude
9a73e6ea-1f9b-44e5-9167-c24df60b4987,Martins Alaka,https://play-lh.googleusercontent.com/a-/ALV-UjWZp-8rpGnc1s4V4IG4Eg7NDirOCqrkiWmSsSMjEAZW9_4MHAE,Great 👌 and wonderful app ever,4,0,1.260126.27,2026-02-03 17:01:18,,,1.260126.27,Claude
7cd8a13c-2716-49f2-8695-79ba28eb4f17,the crystal wolf,https://play-lh.googleusercontent.com/a-/ALV-UjWmSq-sC0VEuWkyBXBTxihe8q7Xiz90BMTuvCP6p9F3XL7lk_B6,the app itself is amazing the AI is great and probably the best AI to use in terms of productivity and planning the only reason I am not giving it a 5 star is because of the usage limit especially on the free side its really bad i would easily change this to a 5 star if those limits are ever fixed,4,0,1.260202.27,2026-02-03 16:39:54,,,1.260202.27,Claude
0ac56c6a-b024-430e-a0c0-207853286628,Sandip Roy,https://play-lh.googleusercontent.com/a-/ALV-UjVNxewn0tW0I21wyasIa-Tybwl9rWD6lLoF6VDcuTuBB7XZizKplw,Excellent! This latest version is agentic level - amazed at how it tries after it fails until it achieved its goal.,5,0,1.260202.27,2026-02-03 16:38:27,,,1.260202.27,Claude
61fe4231-4259-43ee-9634-091403d6962c,shri sarjine,https://play-lh.googleusercontent.com/a/ACg8ocJIgi2JiBKd51zGgq7sbEGcAYWspsexbt84chc9zkVLy0EPZQ=mo,awesome application,5,0,1.260126.27,2026-02-03 16:29:39,,,1.260126.27,Claude
83112540-5303-4690-bef6-3580d37b1ac7,Ambitious 1981,https://play-lh.googleusercontent.com/a/ACg8ocLDZpUPtRQO4rc2MoCGN6wV-1PpsZCw2IWJ0CLe5aS4iX5HrQ=mo,"I canceled my Claude Pro subscription after 5 days of silence on a legitimate technical issue. Chat search completely non-functional on Claude Pro across all devices. Claude's bot blamed me (wrong), promised ""we'll be in touch soon"" (lie), then ghosted me. $20/month for this? Anthropic... dishonest, unprofessional crooks and lies. Stick with Gemini Pro.",1,0,1.260202.27,2026-02-03 16:11:41,,,1.260202.27,Claude
4ee18095-c763-4eca-890e-b0a936248c14,Isador Duskin,https://play-lh.googleusercontent.com/a/ACg8ocLIlCaVihRnVgVw8w0x0xWTpoeIwVFI18QQWOWp5_b8BMVz-Q=mo,"This is a very good app with intelligent, engaging conversations. That said, it only transcribes half of what I say",3,0,1.260202.27,2026-02-03 16:06:40,,,1.260202.27,Claude
f363230b-96e7-4883-bcb3-313b96259c49,Tariq Jatt,https://play-lh.googleusercontent.com/a/ACg8ocKbQQuT0dCvMNvjV4LEnF6-yHttTdJ3_b20rh1-PQGf5zsWbQ=mo,good,5,0,1.260126.27,2026-02-03 16:05:06,,,1.260126.27,Claude
13c93c18-efd5-46ed-a460-c26dc9c071a8,Ahmad Nadeem,https://play-lh.googleusercontent.com/a-/ALV-UjWtRXfss5-RSATyl7RmhZiDJ1gQqe9aeppy7QErcHO48MVIZMTs,excellent app for beginners and pro. love the as it helped me a lot and helping me more. 💓🥀,5,0,1.260126.27,2026-02-03 16:04:47,,,1.260126.27,Claude
6f5f335e-a642-4a31-b33c-afad49475c9c,TOXIC CARLO,https://play-lh.googleusercontent.com/a-/ALV-UjU7YeR_cRCoz3RpxKBxVtOxctgN4H1rcldnYF14m8mnSSKXk5cN,wonderful experience really great app for students..❤️‍🔥,5,0,1.260202.27,2026-02-03 16:04:21,,,1.260202.27,Claude
d9c16def-3843-486b-9c46-b1eeaf530d99,Innocent Shoniwa,https://play-lh.googleusercontent.com/a/ACg8ocLteYgHgU31wDqpBp31CjMY_WbYBdf3mbyuU7clocfpSj_XDg=mo,free version is limited one or two big task before shuts down for hours,3,0,1.251124.27,2026-02-03 15:21:38,,,1.251124.27,Claude
e3d3b831-07ce-44ca-9a6e-a8c24205e0f4,The Rated R Gamer,https://play-lh.googleusercontent.com/a-/ALV-UjXZzYTXAw3pyOzrnrE-bpXG1idqTwubU5v-rO84tRQrExMMYyc,I am so in love,5,0,1.260126.27,2026-02-03 15:19:21,,,1.260126.27,Claude
eb9e0137-76b0-4fbb-b40c-a2e3e39203ce,Suprim Uchai,https://play-lh.googleusercontent.com/a/ACg8ocKlwClRzi0SLwlCYjBCv2VVFC9tabxhPGDViL2tTbdpnLy7Ng=mo,The best ai I ever find it. it is totally free and Better than paid ai,5,0,1.260202.27,2026-02-03 14:28:21,,,1.260202.27,Claude
9e021881-63b3-48d7-8a32-3955fe6a57be,Callixte Girard,https://play-lh.googleusercontent.com/a-/ALV-UjVmJ2H-SNvtzKhgPxpM9A0Apa55naFxaxZphwkRfLtAIiLWQe98,"Les vocaux courts dont le dernier tiers voire la dernière moitié manquent, ça commence à être pénible et c'est de plus en plus fréquent. Ca marchait nickel avant. Vous êtes en train de faire la même erreur que Chatgpt...",2,0,1.260202.27,2026-02-03 13:53:55,,,1.260202.27,Claude
2915be2b-91cc-49fc-b583-0de9b5da01bd,Vlad Puzankoff,https://play-lh.googleusercontent.com/a-/ALV-UjVGX89yNO0eW_c0S2DYYqh2ucSHbG-cN9pCU1FOdC6EMHrLxa_-,Absolutely ridiculous message limits and a buggy app. Avoid until they introduce a pricing model that makes sense and fix the basic bugs.,1,0,1.260126.27,2026-02-03 13:47:49,,,1.260126.27,Claude
fa27fc62-4de6-469b-8b6e-7b3b447fd480,Kadamba Luwang,https://play-lh.googleusercontent.com/a/ACg8ocJxpBhV3OCFcCTQ_5ypfHHccKhaQ-cI-MwXyXwZMrsvgD2I_A=mo,"Nice 👍, It's great in coding",4,0,1.260202.27,2026-02-03 13:38:40,,,1.260202.27,Claude
4f237ab0-33d6-47e4-a4c9-8c6c41b0dd51,Mr. Known,https://play-lh.googleusercontent.com/a/ACg8ocK0AS6A3CH5D9FgUueqp7puORr66UyISZgMc4G-1Qq3bDMv5A=mo,very good excellent app 👌,5,0,1.260202.27,2026-02-03 13:15:32,,,1.260202.27,Claude
8a7852cf-fd44-4ca5-b297-0847031cb5d4,Gywn,https://play-lh.googleusercontent.com/a/ACg8ocJGx4SvlsK2xgjjlPZ1KL54c-dAPMSByYQQGNoCeBFxCcsLBg=mo,the ai assistant.is good but the old ui was better the new ui is bad,4,0,1.260202.27,2026-02-03 12:47:25,,,1.260202.27,Claude
3794c0b8-d2a2-4374-9b23-e2de71871a32,Pragnay Majumder,https://play-lh.googleusercontent.com/a-/ALV-UjXOKPd5rJ1YJdGAibkMv5DKL6NbJByJCjjHULIxKGmyZnDk7fg,"worst AI ever, it can't even generate images and fetch videos from Social Media",1,0,,2026-02-03 12:46:32,,,,Claude
b3e8cd26-a5f0-42db-ba2d-3fe0f67a9227,Dr. Jude Christensen,https://play-lh.googleusercontent.com/a-/ALV-UjWRwksiZQnY98zHocmOaZWxshsjTHtiPFhmoxbNw2xba5asQkF8Sg,Underwhelming performance. Answers with tautologies.,1,0,1.260202.27,2026-02-03 12:38:27,,,1.260202.27,Claude
1608314f-92dc-447d-9363-177ac1a36a28,Natasha Cuellar,https://play-lh.googleusercontent.com/a-/ALV-UjWuqHnVCnL8334LNoY7ZDss4D_cwzFSubKir-lrI7sl5D2rP2qO,I give a zero star because this tool thinks is human,1,0,1.260119.17,2026-02-03 12:11:39,,,1.260119.17,Claude
a10363ae-1530-4d82-be80-dfc24c6da5b1,Oluremi Olufayo,https://play-lh.googleusercontent.com/a/ACg8ocLtfjGJNfdkK6BGiUTIMJ2eI1rrqOeXfyN--PZpU6mScaUlLw=mo,This app is really nice. Shout out to the Guys in charge,5,0,1.260126.27,2026-02-03 12:00:08,,,1.260126.27,Claude
5fa6e680-819c-43d5-892b-a4b1926a1729,Shammi Parween,https://play-lh.googleusercontent.com/a-/ALV-UjUniSzMu2_qz0jxMQ1mxqz89rRMA54OZwWtWaK6RlqRNgaXZXDGOw,UI is very boring please make liquid glass UI.,1,0,,2026-02-03 10:32:08,,,,Claude
19617c99-19f8-41d1-b0f3-d4164e013fef,Deangelo Moses,https://play-lh.googleusercontent.com/a/ACg8ocJ7Uo6X9YC462SV5dZIuNGL7kNs71suk5cFv-0Y4LuGccRx_A=mo,Claude...... cooks this is fantastic he challenges he learns he remembers like he could be your coach shouting at you he is genuinely great,5,0,1.260126.27,2026-02-03 08:20:29,,,1.260126.27,Claude
479ed019-19ef-4b3c-9abb-1510ab966b1d,M A S,https://play-lh.googleusercontent.com/a-/ALV-UjX9IFbXYDoUW2VB57QNp_eKa5zr04O07ktygbivRn1t4oflUJiEOA,سيء جدا لا انصح به,1,0,1.260202.27,2026-02-03 08:15:14,,,1.260202.27,Claude
57f6ab6e-cb5e-4a18-80b0-f68f6c967c27,Mugambi Murithi,https://play-lh.googleusercontent.com/a/ACg8ocIQ8XGN6Kj7ZEDVejmzCSsm6u7cbAnk1cFIMqx00HsV-ccFmw=mo,when it doesnt work it doesnt and I have paid,1,0,1.260126.27,2026-02-03 08:14:11,,,1.260126.27,Claude
c71b3f02-7da9-4254-917c-a08ab13caa02,Braegen McIntosh,https://play-lh.googleusercontent.com/a-/ALV-UjWEbnCkvkFjSYrJiH0NJ5NDCd2GXU-MXY9Xm95KZQA7EH-VtetC,Claude is extremely insightful and a joy to converse with,5,0,1.260126.27,2026-02-03 07:40:04,,,1.260126.27,Claude
70e7d461-cb22-44cf-9ff8-9aed7e7c3c23,Eldad Adu - Larbi,https://play-lh.googleusercontent.com/a-/ALV-UjUmOA8yzLymHextKXuRPhrx8vpgNmnsv__eFK83NI3gu0O4NA,so far so good,4,0,1.260119.17,2026-02-03 07:23:39,,,1.260119.17,Claude
3dad124c-fe76-4ce1-85cf-8210c4540aff,Kai L7Ya,https://play-lh.googleusercontent.com/a/ACg8ocISpchW065_6pVCOD5q83ycJpDibefXpXfnwgU98m7FjFlGtg=mo,i promise you guys its soo good,5,0,,2026-02-03 07:12:23,,,,Claude
c496360c-1c08-4e36-976b-0ad434b8b328,Shehbaz Warsi,https://play-lh.googleusercontent.com/a/ACg8ocJthLQeqs1cAExaDpGLI_fqDzazkUCjqwX4ayXwZduP33JTYJQB=mo,great work,5,0,1.260126.27,2026-02-03 06:39:56,,,1.260126.27,Claude
0cac8322-b093-4d44-9ee8-ade714be54d2,J.,https://play-lh.googleusercontent.com/a/ACg8ocJgyohO6ZT3pNQCiJYClBpZxGeExGQor5qu1UG7t0OqRbrNAH2h=mo,"it was extremely rude and unhelpful, despite me paying it. only plus was you can tell it not to write poetry for you but to help you write your own poem. try it, that part works well with sonnet.",2,0,,2026-02-03 06:33:19,,,,Claude
abf04206-af58-425a-aa80-add43efa82cc,Lily Ammar,https://play-lh.googleusercontent.com/a-/ALV-UjUhROO1gccL8RHptb4nJMTgeiFcAs5sDvUSIgEngO5oXy-v7FXmHA,great app.and very usfull,5,0,1.260126.27,2026-02-03 06:11:40,,,1.260126.27,Claude
09fe3c22-cbe0-4b32-90e1-d25a331ab04d,gamer boy,https://play-lh.googleusercontent.com/a/ACg8ocIU3melh8AaSK9wuz-9p2IBbuFKUp9lcWoLn9l8nGaP1DOMHg=mo,very very very very good ai 👍👍👍👍,5,0,1.260202.27,2026-02-03 06:07:31,,,1.260202.27,Claude
eb7e1e9a-57c0-4801-a3c0-2ccc19b47274,Mark Shumway,https://play-lh.googleusercontent.com/a-/ALV-UjX7Oe_2CufRou2ZDl_1XkphTso3W72F5TZvLKAJIaA-LaKBOe740w,"I can recognize valuable, useful tools. Claude is all that.",5,0,1.260126.27,2026-02-03 06:05:42,,,1.260126.27,Claude
d7cbd2b9-30c0-40a3-82f5-9418fb02b90c,El,https://play-lh.googleusercontent.com/a/ACg8ocKyU1rqmy4gUZZ1FmG15vyV9lbDJyHckTSAiQ_h16OqAXEe5g=mo,it works and it does it so simply... Magick✨,5,0,1.260126.27,2026-02-03 06:00:46,,,1.260126.27,Claude
843983eb-bc21-47b0-86eb-484fdd462871,Aafiya Makaniya,https://play-lh.googleusercontent.com/a-/ALV-UjVw5INN9-WQHIJQBIgDZLuM_EJ58FqtgMBM5MT6--EhiZZXtKeV,"Hi, a fellow Claude user. I've been noting this problem. I haven't used Claude in a while however when I try to insert an image of for example my homework or smth. it doesn't work Nd says ""An error occurred try again later"" I'm not sure if it's a bug cz the image size isn't huge either Nd it's js a normal image not a diff format or anything. Help?",3,1,1.260202.27,2026-02-03 05:25:40,,,1.260202.27,Claude
edef311a-3499-45e5-b107-a1d66df3092a,Md Sumon,https://play-lh.googleusercontent.com/a/ACg8ocKNk6gu7OgZl2wwsopRpT_ngzY56HoVFwo9IteMyV1e0L9USw=mo,দারুণ,5,0,1.260202.27,2026-02-03 05:09:44,,,1.260202.27,Claude
aac9deb0-c60b-4223-9a5c-26a18f8f6816,BrandonGo Boom,https://play-lh.googleusercontent.com/a-/ALV-UjXvdE17ux0qxp7Ep1bSz9aIN_ZzWfqEpgb8iz3maBuBHZ9bjBBe,Litteraly just chatgpt but better in every way possible,5,0,1.260202.27,2026-02-03 04:42:56,,,1.260202.27,Claude
3ea67574-f2d1-4f27-a7ed-55efeba2bac4,Batia Nim,https://play-lh.googleusercontent.com/a-/ALV-UjVh7WHicNdShAbF7A3HrRkAzRQ5Air6piIJSl1OiVeUgIZhBL5LJQ,"I just started working with Claude, its great for every aspect, personal, work vib coding and fiction story telling brain storm",5,0,1.260202.27,2026-02-03 04:34:57,,,1.260202.27,Claude
03af5f4e-a9ff-4234-9368-e3136b02fc46,Protyoy Paul (42230301134),https://play-lh.googleusercontent.com/a/ACg8ocKNHy8D_YLEkhLVUbDHNyNi4OH2XEuSH3rLQoJY5_IV8Por_A=mo,It's very helpful and effective. It covers everything what I need for my study. I could find answers of any questions very easily and fast.,5,0,1.260126.27,2026-02-03 04:17:02,,,1.260126.27,Claude
0c6ce875-9d77-47a6-8ca9-375fd27e5090,Joshua P,https://play-lh.googleusercontent.com/a-/ALV-UjUoUqUgDZ-YBZ96ABMpcvq7hibkc3J7iMyOfrpuAzb7UEcvfzD5FQ,it's good. 👍,5,0,1.260202.27,2026-02-03 03:50:13,,,1.260202.27,Claude
365a7a54-35c9-44c1-af83-182a2e0bd32f,Arthur Minnick,https://play-lh.googleusercontent.com/a-/ALV-UjUc8KwKJeXwaAwacoGhzOR-p_EGyFDiQ6f50HP2EXoCzVnkVlkA,"Incredible, the future, grateful for claude and its creators!",5,0,1.260126.27,2026-02-03 02:44:38,,,1.260126.27,Claude
1a6a4292-2dd9-4229-9dda-c96e445a3f81,David Richmond,https://play-lh.googleusercontent.com/a-/ALV-UjW9Boms7FAZq2xy8z85JrlfrN1kg2-VwdFjPekK_oNhg41Gyqbgaw,This is my Go to When working on my Short stories,5,0,1.260126.27,2026-02-03 02:42:32,,,1.260126.27,Claude
096b4f04-d404-406d-8ce9-47eee134966d,MTS,https://play-lh.googleusercontent.com/a-/ALV-UjUPpf_gq1DQ2GRIAJ2Q8XAZGFUJRyL-e-_Isd7C20W_cITv_G3q,Great tool for research. Always double-check results but Claude gets very high marks for accuracy.,5,0,1.260126.27,2026-02-03 02:19:51,,,1.260126.27,Claude
2bcb437f-747e-4623-afe3-b6d5b0e177c8,e,https://play-lh.googleusercontent.com/a-/ALV-UjUSTIBJg_n5GGGT69d2Ym5BW0yfyg44wd45sDGGpg6RtEFob5Q,Great In a lot of ways but Claude doesn't know which time at last conversation was end or what last response Claude should know this auto not by asking time etc you're a good service become just more creative.,5,0,,2026-02-03 01:39:19,,,,Claude
b293638b-9770-425a-a8ad-a1f82a94182a,Scott David Cardoza,https://play-lh.googleusercontent.com/a-/ALV-UjXhBOQqBsILm96OHESTiqtnvAvyPnur6019Ul5gnmKOjBZMCDs,ideal,5,0,1.260126.27,2026-02-03 00:17:24,,,1.260126.27,Claude
dfb5ad93-61ed-4c21-a349-8dc308af1e36,Alexander,https://play-lh.googleusercontent.com/a-/ALV-UjXG6Lnp8duCaTH6eYNNU7m7F-h7j9h_fh3ovG37i1wytaeucpxg,Best ai for summarizing and organising a lot of complex information.,5,0,1.260202.27,2026-02-03 00:07:32,,,1.260202.27,Claude
b8f38ce4-f23f-467d-903f-179c35218356,Walidoo Bilaloo,https://play-lh.googleusercontent.com/a/ACg8ocI1nGCAYoZ1Vx0Ygmnqw6vYZdULRrlqRe9djs0isJDJX1bIiw=mo,the best,3,0,1.260202.27,2026-02-02 23:58:49,,,1.260202.27,Claude
828d7d5d-0cc5-40d9-878c-ae1b2a678acf,Chukwudi Magnus,https://play-lh.googleusercontent.com/a/ACg8ocL_0swMxipA-9sAP4LpdghY97vFuIzH87fttKs2T3ookF-l9g=mo,superb,5,0,1.260119.17,2026-02-02 23:53:24,,,1.260119.17,Claude
e6a7a6ac-8a68-4e22-8e45-23df464c0a35,azeezat seriki,https://play-lh.googleusercontent.com/a/ACg8ocLGu2jw8AiRN-k3Ie8QE0EN4QeQrbqDdUwNG5UcLmBDCgYsfQ=mo,Words can't express how luck I am to have this app 😭shout out to Claude 🥳🥳.This app is soooooo helpful😊,5,0,1.260126.27,2026-02-02 23:44:14,,,1.260126.27,Claude
6e030373-19c3-4720-8727-d0204e6a90f6,Ryan Webb,https://play-lh.googleusercontent.com/a/ACg8ocJiGu6hVMR6W4itHOQJ53vGlnUs0UyQZ5ykqDDX-aWXXwdUVQ=mo,"great app, paid for upgrade was great but ive been locked out for 2 days, keeps saying out chat until 7am",4,0,1.260202.27,2026-02-02 23:13:05,,,1.260202.27,Claude
28d68793-0fa4-4b3e-a792-9808f9d73b67,Aaron Kahn,https://play-lh.googleusercontent.com/a-/ALV-UjUfX7D14-_uWJ1A3X_iibeUcErleak9DFFhQcqrXTEl0YU09IJf,Finally an AI model with relevant tribal knowledge,5,0,1.260126.27,2026-02-02 21:41:18,,,1.260126.27,Claude
22e7156b-1756-44b1-9288-2eba3263e1e4,Nancy Ramirez,https://play-lh.googleusercontent.com/a-/ALV-UjWuwV9eX397Z6o5AShSu7iCUX_47M9zvx2QTtcK9kZeFMkbBL3uJA,love it!,5,0,1.260126.27,2026-02-02 20:55:27,,,1.260126.27,Claude
ad34013d-5b39-4f59-bc8c-c0c249cf7a52,Muhammad Sadiq,https://play-lh.googleusercontent.com/a-/ALV-UjVqJ8Gxqu71VdTZfCOAYdXhq7wyyaNEbUDXP2EUqLDoSvnUTIel,"A very friendly and useful AI, i can gladly recommend, especially to Student, teacher,and lecturers.",4,0,1.260202.27,2026-02-02 20:47:40,,,1.260202.27,Claude
9a8debd7-b457-4a4c-b2fd-b795940662fe,Farhan Ahmad,https://play-lh.googleusercontent.com/a-/ALV-UjXIdFOqOrzaPRK51g1e0EvK2klYe4KofbiReH4GfWJPTw-REPTG,I am locked out for the third day that you can message at 1700 and I haven't used it enough. it started on my third day of subscription. I use Open ai usually so I don't use Claude much but still it has locked me for the third day. I complained but no response by Anthropic . it's more than 24hours passed but no response on my complaint. I uninstalled and installed the app but it's deep in the system. they should refund or fix,1,0,1.260202.27,2026-02-02 20:05:34,,,1.260202.27,Claude
ccbf751c-d1d2-4110-a54f-61d940887433,Elizabeth Akin,https://play-lh.googleusercontent.com/a-/ALV-UjUVTTn8Zwz3GcuKaSJ1wSYJkcZRPRkCqzGKjLl12XB3xZiY5TucUA,failed to follow clear precise directions involving my privacy,1,0,1.260126.27,2026-02-02 19:21:25,,,1.260126.27,Claude
936bcf6d-cd4a-43a8-a642-139ec6bd960a,Tony Glover,https://play-lh.googleusercontent.com/a/ACg8ocLxA32tbsamDqVHyPYw5KfiEivdsLYYVr-YCXTYQCJ50_kUIi17=mo,"Love the wittiness of the chat responses and conversations but often fails to respond to mic chats forcing me to type. Also takes too long (15-30 secs) to respond to queries and gets wrong info it should not. I asked who Venus Williams married; told me she wasn't (even though she is). When I challenged, it named an old boyfriend. AI apps can give wrong info but compared to ChatGpt, Perplexity & Gemini, my experience is Claude's accuracy rate is by far THE WORST. Slow & inaccurate is NOT good.",1,0,1.260126.27,2026-02-02 18:06:08,,,1.260126.27,Claude
56ebeffe-ee07-487e-bb49-fec3643dadd2,Onidul Islam (Siyam),https://play-lh.googleusercontent.com/a-/ALV-UjUbHAkCxtmmXlFyWDeB5gAlBDVaPGxpNiFMu2SKQXfqlPQlQwb4,Best LLM so far,5,0,1.260126.27,2026-02-02 18:00:00,,,1.260126.27,Claude
e2c01d43-acf4-4267-b0f0-e5fa3260241e,Bilal Dp,https://play-lh.googleusercontent.com/a/ACg8ocJ2rc65jx1uJB2K51DmniqDRT120Qkgn9FLlrDcz_pUPRn_e2RY=mo,great,5,0,1.260126.27,2026-02-02 17:40:13,,,1.260126.27,Claude
