reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_name
fd7ebc95-bd23-4fea-9901-1391a89061bb,Somo Tv,https://play-lh.googleusercontent.com/a/ACg8ocKBSPmYaHeZEdxqZBRzGcJtT_qWB2GnffibwL6_exJ43tz7Og=mo,I can't Reacting about that 😂,5,0,1.2026.027,2026-02-03 23:30:24,,,1.2026.027,ChatGPT
a5f79244-c7c9-480d-881c-054c62c5a89d,Sibonelo Mphuthi,https://play-lh.googleusercontent.com/a/ACg8ocINBsVPmZ6o7yJU4VhfYQ9nifkqAoPEJxE349ZJKCr4JPCYHw=mo,your understanding is the limit otherwise gives unlimited potential,5,0,1.2026.013,2026-02-03 23:29:30,,,1.2026.013,ChatGPT
178391c6-241b-45ad-a5b9-a6d759d9627d,Vikas Prajapati,https://play-lh.googleusercontent.com/a/ACg8ocJQX700LWtRUngyiXI4bl8Z3oEx4pI9NqAQBqaiu0hbmpEDsA=mo,bahut accha,1,0,1.2026.027,2026-02-03 23:28:32,,,1.2026.027,ChatGPT
d9b6d572-eac5-4c97-afc0-bd7004a81bd6,Addie Jensen,https://play-lh.googleusercontent.com/a-/ALV-UjXknHk1au5kS7q5AJzj_KrkONwMBkVGGAZmYtvwwx0YtOqYP5c,so neat to get precise help.,5,0,1.2026.020,2026-02-03 23:26:15,,,1.2026.020,ChatGPT
bdc2d841-3e7f-4f0f-ad31-1303190ddb80,kelly luck,https://play-lh.googleusercontent.com/a/ACg8ocIAMMfh1JJkG_xvandYzxktSp-LB-DM5bxKr5NjZZTwBZCiGJGO=mo,This is an exceptional app.It's a lot of fun,5,0,1.2026.027,2026-02-03 23:26:01,,,1.2026.027,ChatGPT
2a72ba93-a245-4c38-9939-14563171631b,ehssan ghasemi,https://play-lh.googleusercontent.com/a-/ALV-UjXuckt_v5lV_1_09bSo24bIVF6ENppMhGu-QHZ198dl24Ah4Ybe,good,5,0,1.2025.350,2026-02-03 23:25:27,,,1.2025.350,ChatGPT
9a3c8ace-9e02-41d1-bc16-71e50918dbbc,Amarachi Glory,https://play-lh.googleusercontent.com/a-/ALV-UjX6_mL5ZekcNx-QYd-aw5SWrYJNwlm9qBumc4KFcg38XAEVDAG-,"I'm loving this, only if they can make one generate more than 5 images for free users , all still chatgpt remains the best for me",5,0,1.2026.027,2026-02-03 23:24:14,,,1.2026.027,ChatGPT
f2d4f4a5-8353-4188-853f-7c0374781ed1,Rebecca Grimes,https://play-lh.googleusercontent.com/a-/ALV-UjUbrQq9JPvvZJkWt1N5QbAEMoKawSVul9KBS6yzJSiLueaHRAb2gQ,love,5,0,1.2026.027,2026-02-03 23:21:29,,,1.2026.027,ChatGPT
2918d1cf-5a8b-4266-b6b6-4ad5b97a6071,Kate Dzikpor,https://play-lh.googleusercontent.com/a/ACg8ocKWUjLg1JC83w1CJ6ddPKdZmyiYYSMODTrsWX7up9h2H3nulQ=mo,It's so good to use GPT infact l really like it,5,0,1.2026.013,2026-02-03 23:20:05,,,1.2026.013,ChatGPT
ea3b67e1-d8d0-4f74-b300-490b73f175e4,Real life K9,https://play-lh.googleusercontent.com/a-/ALV-UjWQZuq1KejWY8R5kA06xqdWfJlXbatSmWAmk3y6MuiAWUP7WAQ,I have fun with this app but it has also proven very useful,5,0,1.2026.027,2026-02-03 23:18:02,,,1.2026.027,ChatGPT
4872d54f-f4d7-41c8-ad3b-a467db714d85,Lwando Salman,https://play-lh.googleusercontent.com/a/ACg8ocJbo5PfDwxN7cVkhqMwyO0u2v-UeTZcaYIt9V0QXt7MOlS70g=mo,too good,3,0,1.2026.020,2026-02-03 23:17:28,,,1.2026.020,ChatGPT
2d93403b-1d56-4ab5-a7e7-9dd06e0e8280,Kelvin Dupwa,https://play-lh.googleusercontent.com/a-/ALV-UjXS_QQ897OprNdjvXJsFVP8sB44FOhsMtFHsI2AXAlqd_cXx24,"The best app ever, this could get you from broke to rich if used correctly🔥🇿🇼🇿🇦",5,0,1.2026.027,2026-02-03 23:17:16,,,1.2026.027,ChatGPT
ec81bd76-dd36-4a76-80dc-7495b2ed3a8b,Niliya Nilish,https://play-lh.googleusercontent.com/a-/ALV-UjX8IADdy-QJaFU3NtY-KVfTsYeqxNDNKyKDKv8JknaVtYWMimZt,i'm obsessed,5,0,1.2026.027,2026-02-03 23:13:22,,,1.2026.027,ChatGPT
9c0fe176-82eb-4b8b-a1bc-d9532a841f29,Ellen Stitzer,https://play-lh.googleusercontent.com/a/ACg8ocKZM4A9XvRAWpDxJDKXj2SHNajuTk0_ou-yiUWLFrz4Bq7Dhg=mo,a real assist when planning short trip,5,0,1.2026.020,2026-02-03 23:12:02,,,1.2026.020,ChatGPT
772bbe15-5905-414e-9326-7cbf1ca78b30,Mandla Mbokane,https://play-lh.googleusercontent.com/a/ACg8ocJfDgTs8hT4Algxg3iKqFLY4gigElryUn9ejFEe8Ha-6C1DNw=mo,helps with everthing,5,0,1.2026.020,2026-02-03 23:11:46,,,1.2026.020,ChatGPT
fff6babe-d90a-4c27-a0b7-409285fe6bfa,Honey Eastcoast,https://play-lh.googleusercontent.com/a-/ALV-UjUOlTxYpTgCuuUgtHxJ_VmUuQYRDwZ3ByNbXg-vPVRUKZf1v-Jh,great,5,0,1.2026.020,2026-02-03 23:11:42,,,1.2026.020,ChatGPT
c6cf2831-39ed-43bd-8c3d-92c24042afff,Maryam Ch,https://play-lh.googleusercontent.com/a/ACg8ocKXkXjrgt4vm7JJj0H8l5bJSvjUOJvd_JAd63-XQQw83UKF4Q=mo,"this app is crucial for me, because it helps me to improve my english as well as communication skills.",5,0,1.2026.027,2026-02-03 23:10:49,,,1.2026.027,ChatGPT
1412ac88-27f5-4bb9-9a35-b36909af41a1,MD Ismail Meaje,https://play-lh.googleusercontent.com/a-/ALV-UjXHzHFS2Av_4oVLNg-I9S2MOI8YDd4laTVqvxZL-CQdJeOLH9gn,best app,5,0,1.2026.020,2026-02-03 23:09:42,,,1.2026.020,ChatGPT
1332f17a-cc1b-4874-94fa-e779b788d28d,Rajesh Sing,https://play-lh.googleusercontent.com/a-/ALV-UjUjQ22zvbXz1Qt7e5NTCm55zCMPeDA3hNUuiUD99KZByrb1gS0,woow,2,0,1.2026.027,2026-02-03 23:08:26,,,1.2026.027,ChatGPT
0f92c093-6d9e-42b2-ae98-93bd50f63a0b,Aaron Dart,https://play-lh.googleusercontent.com/a/ACg8ocJ8QaFbphURDgZXvec3drYU5EkA33-yal_yLabtzk2ty42jag=mo,love it 😀,5,0,1.2026.027,2026-02-03 23:07:33,,,1.2026.027,ChatGPT
3d067409-518d-4570-9b6f-870220384a6b,salty_guy,https://play-lh.googleusercontent.com/a-/ALV-UjUGZZrrj5sOa80a2du5lEHsyRRy-X7YbSRdzL4RJI4uYD0kPQw,"There are a few bugs, one when a window is switched out of focus then back in it reverts to a much futher previous prompt, even when the token limit isnt close. figured out that its a issue with memory.",4,1,1.2026.027,2026-02-03 23:07:10,,,1.2026.027,ChatGPT
a043e5f2-e00a-4e38-850d-46e878dd3804,Benjamin Omomehin,https://play-lh.googleusercontent.com/a/ACg8ocLRp0EbXWd8e7dSY-ISn552cQK6-IGPmwkxBmV2nbGrzOXQQQ=mo,"na the best app so far, number 1",5,0,1.2025.350,2026-02-03 23:05:35,,,1.2025.350,ChatGPT
a4a74020-1f99-472b-b0ed-117d7ea1f156,Edith Oduro Prah,https://play-lh.googleusercontent.com/a/ACg8ocKc82J8LehRQJF_MVLKUd5HPxk0g4yRZBlRJqDpSuAj5Eav3Q=mo,is good,3,0,1.2026.020,2026-02-03 23:04:20,,,1.2026.020,ChatGPT
697ede44-46ad-48f9-b4e9-d2a43d75ff0e,Kritarth,https://play-lh.googleusercontent.com/a-/ALV-UjUsdhQzq7MyVhHrkVcseSB7BOQOdHSJ2DrZgUNP553Yf4mknAg,😭 Need's premium membership,3,0,1.2026.027,2026-02-03 23:03:56,,,1.2026.027,ChatGPT
63b5defb-71a6-4cbf-872b-1dff63855f49,Gloria Cady,https://play-lh.googleusercontent.com/a/ACg8ocIzg1ExbR6esWGnUkImB0jMGipX-MmUJsjS1KBEFWYZ9eF6pA=mo,love this app 👏🏻,5,0,1.2026.027,2026-02-03 23:03:36,,,1.2026.027,ChatGPT
2fad1954-a44d-4f95-a235-5dfbc0bd1bbf,Alana,https://play-lh.googleusercontent.com/a/ACg8ocJ0JEbuzWAZ8-a9RFYMpMNkT2Mj_LIkCleQo9YiQ8iIOYT2uA=mo,the bot is very Smart 🤓,5,0,1.2026.027,2026-02-03 23:03:07,,,1.2026.027,ChatGPT
4653b4b5-bccb-43ee-82ad-b3c381f7386a,Chenzy Francisco,https://play-lh.googleusercontent.com/a/ACg8ocJJ-CUElcVnMkSF7Kinz5Ife6to3ihApjrFuvJmJydTtIBEEg=mo,ang galing at malaking tulong sa lahat..,5,0,1.2026.020,2026-02-03 23:01:25,,,1.2026.020,ChatGPT
746e9f9f-1351-4b8e-ab08-5e872b2720a2,Simeon Thelma Ezinnedi,https://play-lh.googleusercontent.com/a-/ALV-UjX3kiuzVVUAK5C5ZpSTBBJCU1jb6sTwxhP4yl2vyGxZ4PWxBVf6,this is my new mentor very helpful ☺️,5,0,1.2026.027,2026-02-03 23:00:03,,,1.2026.027,ChatGPT
96d998af-41cd-42d8-adeb-d53959f79d78,Tendongafack epse Ntemgwa,https://play-lh.googleusercontent.com/a/ACg8ocKBPOboMZ3Y0aw10akwDQiuP3SSVTFnBcLY8gDluA44iYKdEA=mo,It's a really good app with fast response and many more.,4,0,1.2026.020,2026-02-03 22:59:15,,,1.2026.020,ChatGPT
6b0b68e5-4edf-40f7-85de-d84cb90f1fb4,Gracie Wheeler,https://play-lh.googleusercontent.com/a/ACg8ocISW_Cs5YU_tleXTDA3sLfpEc3eg5bgh9Md1vXRpr4pcpdCuA=mo,"it helped me get my homework done and it also wasn't laggy at all, no ads, and most definitely, the ai was super nice!!!",5,0,1.2026.020,2026-02-03 22:58:01,,,1.2026.020,ChatGPT
d4b23efc-dbaa-405c-9cc2-d6eb4e931edf,Mohamed Irfan,https://play-lh.googleusercontent.com/a-/ALV-UjVbCl0V4RhJA-L7XgXOnpx79-ojMbOgrakTL6BvWY_pEucDqG6b,very good,5,0,1.2026.027,2026-02-03 22:56:59,,,1.2026.027,ChatGPT
9a259a9c-6bfa-4200-9e1f-6ad40eee0c29,Aadarsh Chamber Of E-Commerce Association,https://play-lh.googleusercontent.com/a/ACg8ocJm1y9f_oylSI5fE7Lo3ioDWRSPlFlOLWGsgSiliwxGa-Fe1A=mo,good,5,0,1.2026.027,2026-02-03 22:56:04,,,1.2026.027,ChatGPT
b7a3c055-ec7d-42a6-88ad-14c25185d5db,Lily,https://play-lh.googleusercontent.com/a/ACg8ocIy8NT4dIFzaye7B8--JwvZV6pmQLVjgyVDsd-LDomQhsTaYA=mo,love love and love,5,0,1.2026.020,2026-02-03 22:55:53,,,1.2026.020,ChatGPT
086bb00d-e170-4844-8b75-a8e69b9ad341,Carie Longfellow,https://play-lh.googleusercontent.com/a-/ALV-UjVd_9rVrLUKmvlkvlRX9afmsIe2GeMqAjJ3VXUNZUrmFNg2xzPbVw,LOVE CHATGPT,5,0,1.2026.027,2026-02-03 22:55:49,,,1.2026.027,ChatGPT
6fd8d12c-a655-4513-b5df-0d1cb64254e2,Bernard Brown,https://play-lh.googleusercontent.com/a/ACg8ocIOJn9QqkkIdeYw-Ry2jIw6PoQRfU2glo9bHquowuPt2fqMLw=mo,this update it's even better that even has a group chat and also private chat with friends it's chat is more private than any other messaging app ✔️,5,0,1.2026.027,2026-02-03 22:55:13,,,1.2026.027,ChatGPT
2edd2624-e14a-4e32-af0c-505e7dedc014,Daniel Nchoba,https://play-lh.googleusercontent.com/a-/ALV-UjXoUUfwFBmbW7sknsexIldQ3UmqNO2GX0JFlLv-GZqqse7m3YE,it's slow while generating a picture,3,0,1.2026.020,2026-02-03 22:54:19,,,1.2026.020,ChatGPT
5e010881-0d45-4853-9549-0e303b0d9c7a,obioma azunna,https://play-lh.googleusercontent.com/a/ACg8ocKadBmzp1xdNOKxXqQ4FmFWaWXdez63t7YSA8IZpiuXCTvqXg=mo,Very good,5,0,1.2026.027,2026-02-03 22:54:10,,,1.2026.027,ChatGPT
762730b1-5438-4cb4-98c7-17f218814681,bammy Upchurch,https://play-lh.googleusercontent.com/a-/ALV-UjXG4-q4TdOf8h4DR3HvgrzstfIEDjAUkGhE6Tttld2t88TcCKNJCQ,love love love,5,0,1.2026.027,2026-02-03 22:53:56,,,1.2026.027,ChatGPT
6ae946a6-7872-47b0-aa10-49ca9e7ae46a,Sseruwu Micheal,https://play-lh.googleusercontent.com/a-/ALV-UjV5HH7o1v2gXEd5oCjMPZS-1rliK1MUh-v63JNoz4tmYrFkcP_t,♥️,5,0,1.2026.027,2026-02-03 22:53:22,,,1.2026.027,ChatGPT
a48c226a-b093-4894-a699-9190d08b87d7,Nancy Emmanuel,https://play-lh.googleusercontent.com/a-/ALV-UjXYvxKe8CWPFW8G93aRwJ7CfWwHaYicIZuInD-3vqpDWIIURDA,Best app ever,5,0,1.2026.020,2026-02-03 22:53:20,,,1.2026.020,ChatGPT
03adf912-22f8-4529-b80e-9f513c42612b,Fahganindo 4,https://play-lh.googleusercontent.com/a-/ALV-UjWGQXKFMS4gkD8lPqYcWtT6H4TCc9NCbChwhlptzeQOiw_OUElN,LOVE IT! Help me Everytime,5,0,1.2026.027,2026-02-03 22:53:18,,,1.2026.027,ChatGPT
0e3719e4-facd-4407-b321-a4e3df34cc66,Adrian Puscasu,https://play-lh.googleusercontent.com/a-/ALV-UjUegjPifpc3dHYE8XWG3zG5UAPPaqFo6whqp6XgWtykrb1EOf8g,It's getting better. Only 4 stars because I had been given DEI compliant responses in the past.,4,0,1.2026.027,2026-02-03 22:52:43,,,1.2026.027,ChatGPT
8527071e-60fe-4863-8b8e-83ae813ffb43,Melissa Mel,https://play-lh.googleusercontent.com/a/ACg8ocIrEg2nzYHrc-wqpzzImBUIa4sCFbPITnCz66OQ_mXUT_BlTw=mo,"i love this app,it's an easy way to do your homework!♡",5,0,1.2026.027,2026-02-03 22:52:36,,,1.2026.027,ChatGPT
2ad4a35b-f57f-4f6c-9de9-138d7e2b4199,sonu meena,https://play-lh.googleusercontent.com/a-/ALV-UjXqub-I2qmFQoqoZ1Ny5lpbLRTKarBcF7cHMl-9CnQwI9OaYem3,nice,5,0,1.2026.027,2026-02-03 22:50:47,,,1.2026.027,ChatGPT
2c230276-b82f-4cb3-9c55-eba53745d67b,Isaac Aluwani,https://play-lh.googleusercontent.com/a/ACg8ocK2GvAB1Ork5-pWyezSQngGZREat9VB3ZtoVhIw0h9PsqA2Gg=mo,"This one of the most useful app anyone can ever wish for , whether you not understanding or not sure of what you're thinking just ask chatgpt it will handle it,emotional or in other way i decently recommend it to everyone 😀 it's worth it",5,0,1.2026.020,2026-02-03 22:49:08,,,1.2026.020,ChatGPT
257cd234-f703-4dc8-a4e6-0bcdb806a0c5,Babanda Akoseh,https://play-lh.googleusercontent.com/a/ACg8ocIblsFYyuPQJTFGm0FHGswPEX8si4dGmtLV6NmS5pkzTPcOXA=mo,good,5,0,1.2025.350,2026-02-03 22:46:57,,,1.2025.350,ChatGPT
ce139d3d-2fba-442c-b8c7-fdc69b51a2cb,Berk Ejupi,https://play-lh.googleusercontent.com/a/ACg8ocKzno3QDA0iKKgQrwJPTxM1whAV-5_xxMn1teArilMiEn4jbQ=mo,its soo goodd,5,0,1.2026.020,2026-02-03 22:46:37,,,1.2026.020,ChatGPT
60fbf732-ef21-4f64-9fa6-9fc80b1ea603,Jerry Figaro,https://play-lh.googleusercontent.com/a-/ALV-UjXW5jYxT1iWWp5ntoGmQ7dKpSU9KmSJYV_c40Ny73kRi-1lsFE,super,4,0,1.2026.027,2026-02-03 22:44:10,,,1.2026.027,ChatGPT
19f596dd-6586-4d7d-bf6b-1eeb0bd9954c,Mehdi Doosti.Deilami,https://play-lh.googleusercontent.com/a-/ALV-UjUUFqoIUVovz8ziGcpMEBxfL90K65ws9X79NUVhzuledHPhtd0,perfect,5,0,1.2026.027,2026-02-03 22:43:36,,,1.2026.027,ChatGPT
869027e1-515f-4322-a585-acae19050469,Owoniho Peter Bamidele,https://play-lh.googleusercontent.com/a-/ALV-UjXRbrdSRfkBR0YQ5htgGoIa0fzLhwn7E_uDlqAQsgR-oPttzkMl,perfect,5,0,1.2026.027,2026-02-03 22:42:25,,,1.2026.027,ChatGPT
3d60a34d-cc48-438a-9894-46047e79b21d,Kosi Modestus,https://play-lh.googleusercontent.com/a/ACg8ocKOxGzZnrWPJ4LYBazyzUaVXd2UpYSUmEEVTR3QdaA_Ei0gCA=mo,very nice,5,0,1.2026.020,2026-02-03 22:41:21,,,1.2026.020,ChatGPT
5b1da449-250e-4d33-b635-d547b5cd8439,Saber Mohammadi,https://play-lh.googleusercontent.com/a-/ALV-UjW0QJkUTTK6YrlmNprtF8VEpxldC9nDfRqIhmvpx95BLG6YbQo,good app gpt,5,0,1.2026.013,2026-02-03 22:41:08,,,1.2026.013,ChatGPT
c6195c33-2756-4a56-a204-22bfdb52e78b,Daniel 67,https://play-lh.googleusercontent.com/a-/ALV-UjWcXFgL389rNyU90QiWq-08ai6YkgLYNXXfECyN-ADfefYaxAU,"Used to be a 5, but nowadays its so slow, takes minutes for a message to be sent, and the replies are chinese and brain dead.",3,0,,2026-02-03 22:41:06,,,,ChatGPT
7ddb99b0-7a70-452d-b8b4-5e062d7db6ad,Kimberly Thomas,https://play-lh.googleusercontent.com/a/ACg8ocKJl4gM0XyqwvcQegPRj5AfpgD71wrFcWcl2HVG0x8cKbGKZIy2=mo,love it except AI doesn't always portray real faces even when asked for the change,3,0,1.2026.027,2026-02-03 22:39:47,,,1.2026.027,ChatGPT
6357b44c-db0d-4015-b9f0-49e5a7462166,Akhilesh Verma,https://play-lh.googleusercontent.com/a-/ALV-UjVaPfC8TBxqWmKP55gfmAU28365F1a3QT82mAmtsqVqmhuj3V43,gajjab hai bhai,5,0,1.2025.350,2026-02-03 22:39:04,,,1.2025.350,ChatGPT
f8b6d5e8-6f68-439e-b015-2cae047519e6,Sampurna Kc,https://play-lh.googleusercontent.com/a-/ALV-UjWuzP7zqOp8UBE91S2Lgc1NZamUYSgG1G3QU1s7OAPOxavnb3E,good,5,0,1.2026.006,2026-02-03 22:38:55,,,1.2026.006,ChatGPT
e27098d9-7516-45ab-ba73-ea066db54d20,orbunde Emmanuel A.,https://play-lh.googleusercontent.com/a-/ALV-UjVISUrIq63fYyyfmTnqahdngPALU7omiWQX9OiT2ADA-efef2AT,good,4,0,,2026-02-03 22:38:39,,,,ChatGPT
1ba14ac2-d66e-49f9-aa89-22b6fc9a1d54,AKA Alemadi,https://play-lh.googleusercontent.com/a-/ALV-UjUdAwz8JMDQFbpRFsz7cs2QPc7tn8qC3o4amATd5rbqwsvT6HU,good,5,0,1.2026.027,2026-02-03 22:38:07,,,1.2026.027,ChatGPT
855c0687-9593-4ffa-83a1-177226029949,Khaled Mohamed,https://play-lh.googleusercontent.com/a-/ALV-UjWGlzRrK5QzKVCLzK92YIuhWirBH2_KPePyyutFlyKUquGIJxsw,"very Amazon app, all in One place if your looking for information",5,0,1.2026.020,2026-02-03 22:36:32,,,1.2026.020,ChatGPT
0e5a0e99-7d79-4ecb-9b0a-19f44bc6112c,Jacquelyn Bowles,https://play-lh.googleusercontent.com/a-/ALV-UjW-cZDc-PKSNlPO9XjFVNKB89hF7-EfUeDuyxvbSEaw8wPpRRj6,Talk about you're daily assistant!! Absolutely love this app whether it be for personal or work use. Love it!,5,0,1.2026.027,2026-02-03 22:36:29,,,1.2026.027,ChatGPT
b33fdf6a-ba2e-4cd7-b75e-befdc696f50b,Lisa Petty,https://play-lh.googleusercontent.com/a/ACg8ocJSch4HSrM6Jm5k1m9EIi4kDJtXqBw4RwghDj5f3nA4UzkWwg=mo,so fun for everyone,5,0,1.2026.020,2026-02-03 22:34:50,,,1.2026.020,ChatGPT
8492bab2-288a-4515-8966-7781e87dfdae,Barbara Jones,https://play-lh.googleusercontent.com/a/ACg8ocLY7fHXogsIUKQL48Rq_GNm3cFns45GMchI26n5RZNa3RWtlnRv=mo,I love it so easy,5,0,1.2026.027,2026-02-03 22:34:11,,,1.2026.027,ChatGPT
86eb99ba-fc5b-4c1d-af1f-db68cd9cdda8,Erin M,https://play-lh.googleusercontent.com/a-/ALV-UjUbvcrZThLQpc7KVCeILr_qH1s7CWl5bq17U3rc8HSOyRUhKLH0zg,"I use it to help write music, brainstorm business ideas and the occasional make my cat look like he works at McDonald's photo which by the way was pretty impressive 🤣",5,0,1.2026.027,2026-02-03 22:33:58,,,1.2026.027,ChatGPT
54da574c-2f77-427b-b794-da6968da1286,S!X_M0XX,https://play-lh.googleusercontent.com/a-/ALV-UjWrcScExm_6NGXTea-5vM_eYSxFGTfY2JO2rBPV1HFOv-vGdZg,this is absolutely amazing,5,0,1.2026.020,2026-02-03 22:29:26,,,1.2026.020,ChatGPT
efe10fc3-dec0-4446-afdd-0abd4d915e14,Soma Xchange,https://play-lh.googleusercontent.com/a-/ALV-UjXT8_8_TkSya-CQYxB-U7IMHSXVXdAIZVf4CX9JbJVPSXc4VZs,the best AI app ever made,5,0,1.2026.020,2026-02-03 22:29:01,,,1.2026.020,ChatGPT
1c4131d5-41fb-485e-b5db-720e95a68e78,Md Nahid,https://play-lh.googleusercontent.com/a/ACg8ocJCdq0hL_NttAORi1LF7tlpbpEo4GBY98B6NrXQ5g1CIf5fbw=mo,nice 👍 ln,5,0,1.2026.020,2026-02-03 22:28:31,,,1.2026.020,ChatGPT
226a8b83-4a6b-4851-8484-2fb8231e8a4c,Haidy Mosbah,https://play-lh.googleusercontent.com/a/ACg8ocKXr-Lh7nvf2dyywpTsAPhjiJqnlLoLZ-C0GRl5REUniJUV9A=mo,جامد❤️❤️,5,0,1.2025.343,2026-02-03 22:27:49,,,1.2025.343,ChatGPT
b083447d-951e-48cd-8753-fff20e811d6a,Angie Baldwin,https://play-lh.googleusercontent.com/a/ACg8ocLWGotb623HygoHvePiT-tmkKa7a8BPurE3u6pm0SBAoD29Ysc=mo,Absolutely LOVE it!,5,0,1.2026.027,2026-02-03 22:26:32,,,1.2026.027,ChatGPT
6f1fbca4-dd4b-4e31-b113-81c041d1cb6b,Praween thikshana,https://play-lh.googleusercontent.com/a/ACg8ocJ_6RQrhWD408VVaNhqOTHjzMoJ2AfBNQ2oS4gb7LxZBXUN4g=mo,Superapp,5,0,1.2026.027,2026-02-03 22:26:27,,,1.2026.027,ChatGPT
2eeee5ba-da12-4cfc-b7b6-e1f5e8d981f7,Khulekani Ntandane,https://play-lh.googleusercontent.com/a/ACg8ocJSzZfOqx5xEpG7-Kh7ZkH2gd6uCyep8Jd9ONp7pgyMy7iSbw=mo,I love this app it help me alot it help me to make money so that I can upgrade it 😂😆,5,0,1.2026.027,2026-02-03 22:25:45,,,1.2026.027,ChatGPT
0a37dd92-6278-44eb-94fb-2be51e5f1288,Precious Usen,https://play-lh.googleusercontent.com/a-/ALV-UjX5XdH1d_6Mr--ZH-X93Xl1I5dd9dolRjMnawKsOwDhNcVJcZVr,great app,4,0,1.2026.020,2026-02-03 22:24:26,,,1.2026.020,ChatGPT
9bd72ef8-c48a-4eb3-81b3-3c4412fa40e2,Kal Gashw,https://play-lh.googleusercontent.com/a-/ALV-UjV8Nm5FzfdstcCN9A165Jp3GI98sQd_-MXcKX-_xPl3TNM4rEk-,beautiful App,5,0,1.2025.350,2026-02-03 22:21:20,,,1.2025.350,ChatGPT
f61924a5-8af4-4d41-835c-74d334fee4e6,motha twala,https://play-lh.googleusercontent.com/a/ACg8ocIK5CSrBHzyoeMK7hKaS0wE4oRbhrMgvfiFUegAppbsJ-7eu5I=mo,helps better in homework and understanding,5,0,1.2026.027,2026-02-03 22:21:07,,,1.2026.027,ChatGPT
5266aa7b-4ccf-4c70-b435-3e34bd20f7ab,Tanya Enos,https://play-lh.googleusercontent.com/a-/ALV-UjUusGjf9CvaQRjs42WoQjRUZKF_TB8b11UaS96c8_4Y1ZgzmJCC,Ai image generation is amazing and addictive,5,0,1.2026.027,2026-02-03 22:20:47,,,1.2026.027,ChatGPT
